ticker,company_name,year,market_cap,category,sector,price,ret_1d,low_52w,high_52w,from_low_pct,from_high_pct,sma_20d,sma_50d,sma_200d,ret_3d,ret_7d,ret_30d,ret_3m,ret_6m,ret_1y,ret_3y,ret_5y,volume_1d,volume_7d,volume_30d,volume_90d,volume_180d,vol_ratio_1d_90d,vol_ratio_7d_90d,vol_ratio_30d_90d,vol_ratio_1d_180d,vol_ratio_7d_180d,vol_ratio_30d_180d,vol_ratio_90d_180d,rvol,prev_close,pe,eps_current,eps_last_qtr,eps_change_pct
PATANJALI,Patanjali Foods Ltd,1986,"₹60,475 Cr",Large Cap,Food & Tobacco,"₹1,807.40",3.57%,"₹1,541.05","₹2,011.00",17.28%,-10.12%,"₹1,651.74","₹1,697.70","₹1,785.39",7.99%,8.84%,7.80%,-8.40%,-1.83%,15.93%,70.22%,,"2,623,893","789,703","1,052,587","931,692","906,758",181.63%,-15.24%,12.98%,189.37%,-12.91%,16.08%,2.75%,2.8,"₹1,744.50",50.22,35.94,25.97,38.39%
523261,Venky's (India) Ltd,1976,"₹2,252 Cr",Small Cap,Food & Tobacco,"₹1,588.45",0.02%,"₹1,529.00","₹2,555.00",3.89%,-37.83%,"₹1,604.81","₹1,620.49","₹1,701.70",-0.41%,-0.71%,-2.64%,-7.10%,-7.01%,-16.02%,-22.41%,53.86%,"1,145","1,290","1,354","1,525","1,959",-24.93%,-15.43%,-11.25%,-41.54%,-34.14%,-30.89%,-22.13%,0.8,"₹1,588.10",29.19,67.62,67.62,
536493,JK Agri Genetics Ltd,2000,₹188 Cr,Micro Cap,Food & Tobacco,₹396.60,1.10%,₹312.00,₹649.00,27.12%,-38.89%,₹394.80,₹391.86,₹400.29,0.25%,-0.35%,1.90%,14.41%,3.00%,-10.93%,-38.69%,-45.00%,845,899,837,"1,022","1,184",-17.33%,-12.01%,-18.15%,-28.63%,-24.04%,-29.33%,-13.67%,0.8,₹392.30, ,-5.41,-44.9,-87.95%
531335,Zydus Wellness Ltd,1994,"₹12,848 Cr",Mid Cap,Food & Tobacco,"₹2,014.90",-0.32%,"₹1,493.00","₹2,484.00",34.96%,-18.88%,"₹2,017.43","₹1,942.70","₹1,858.65",0.16%,-1.02%,5.26%,14.19%,6.58%,-5.93%,23.11%,44.44%,840,"2,925","6,374","4,076","2,811",-79.39%,-28.22%,56.39%,-70.12%,4.07%,126.76%,45.00%,0.2,"₹2,021.40",36.96,54.52,47.83,13.99%
541304,Indo US Bio-Tech Ltd,2004,₹311 Cr,Micro Cap,Biotechnology & Medical Research,₹156.20,0.16%,₹137.60,₹386.00,13.52%,-59.53%,₹153.94,₹155.25,₹211.85,0.26%,1.76%,3.24%,-9.84%,-33.35%,-27.01%,223.73%,682.57%,108,"1,161","2,905","2,058","1,721",-94.75%,-43.60%,41.12%,-93.72%,-32.55%,68.78%,19.60%,0.1,₹155.95,19.24,8.12,4.51,80.04%
508136,B & A Ltd,1915,₹147 Cr,Micro Cap,Food & Tobacco,₹484.75,2.53%,₹415.00,₹688.90,16.81%,-29.63%,₹466.37,₹486.08,₹527.34,2.53%,-0.03%,9.07%,-4.64%,-20.64%,-18.12%,81.83%,264.75%,21,20,176,421,419,-95.01%,-95.33%,-58.10%,-94.98%,-95.30%,-57.87%,0.54%,0.0,₹472.80,18.24,26.58,38.36,-30.71%
526945,Tyroon Tea Co Ltd,1890,₹42 Cr,Nano Cap,Food & Tobacco,₹120.00,0.00%,₹95.50,₹171.90,25.65%,-30.19%,₹108.75,₹106.87,₹116.91,3.09%,-4.08%,16.50%,11.58%,-12.79%,10.85%,62.82%,,103,"6,267","2,324","1,512","1,282",-93.19%,314.44%,53.70%,-91.97%,388.90%,81.31%,17.96%,0.1,₹120.00,12.35,9.72,10.02,-2.99%
KRBL,KRBL Ltd,1993,"₹8,849 Cr",Mid Cap,Food & Tobacco,₹398.90,4.98%,₹241.25,₹406.90,65.35%,-1.97%,₹373.00,₹359.06,₹305.91,5.64%,-0.37%,11.12%,30.50%,40.48%,25.34%,57.46%,58.20%,"1,659,230","511,407","823,831","805,871","592,769",105.89%,-36.54%,2.23%,179.91%,-13.73%,38.98%,35.95%,2.1,₹379.65,19.26,20.8,21.13,-1.56%
532729,Uttam Sugar Mills Limited,1993,"₹1,099 Cr",Small Cap,Food & Tobacco,₹289.90,-1.11%,₹170.05,₹395.90,70.48%,-26.77%,₹293.35,₹301.68,₹272.61,1.82%,0.50%,-3.17%,3.66%,32.39%,-15.05%,9.67%,283.23%,584,607,"2,210","5,461","8,448",-89.31%,-88.88%,-59.53%,-93.09%,-92.81%,-73.84%,-35.36%,0.1,₹293.15,12.58,23.16,28.08,-17.52%
507180,Kesar Enterprises Ltd,1933,₹77 Cr,Nano Cap,Food & Tobacco,₹84.20,0.57%,₹61.00,₹187.00,38.03%,-54.97%,₹77.55,₹76.31,₹102.80,6.87%,8.63%,4.45%,20.77%,-32.12%,-51.84%,6.38%,196.48%,684,"1,770","1,191","1,429","4,211",-52.14%,23.82%,-16.68%,-83.76%,-57.98%,-71.72%,-66.06%,0.5,₹83.72, ,-72.05,71.42,-200.88%
523475,Lotus Chocolate Company Ltd,1988,"₹1,689 Cr",Small Cap,Food & Tobacco,"₹1,421.05",-0.76%,₹688.00,"₹2,608.65",106.55%,-45.53%,"₹1,408.62","₹1,230.94","₹1,219.42",3.17%,4.31%,1.33%,28.76%,23.11%,103.35%,1209.10%,9892.64%,"10,328","10,230","11,776","12,800","9,863",-19.31%,-20.08%,-8.00%,4.71%,3.72%,19.40%,29.78%,0.8,"₹1,431.90",106.18,13.42,8.53,57.33%
519600,CCL Products (India) Ltd,1961,"₹11,791 Cr",Mid Cap,Food & Tobacco,₹887.70,0.03%,₹475.00,₹915.20,86.88%,-3.00%,₹854.99,₹828.92,₹701.13,1.76%,-0.22%,9.57%,44.56%,40.00%,49.08%,115.44%,257.22%,"1,856","9,390","12,172","55,866","32,981",-96.68%,-83.19%,-78.21%,-94.37%,-71.53%,-63.09%,69.39%,0.0,₹887.40,38.26,23.26,19.57,18.86%
519295,Bambino Agro Industries Ltd,1983,₹226 Cr,Micro Cap,Food & Tobacco,₹287.00,0.49%,₹270.00,₹467.55,6.30%,-38.62%,₹286.21,₹302.88,₹336.46,-0.80%,-0.30%,-1.98%,-14.77%,-18.73%,-19.90%,6.36%,100.84%,916,"2,482","4,092","3,030","2,253",-69.77%,-18.11%,35.03%,-59.34%,10.16%,81.63%,34.51%,0.3,₹285.60,24.93,11.51,13.93,-17.37%
508494,Warren Tea Ltd,1977,₹69 Cr,Nano Cap,Food & Tobacco,₹57.01,0.62%,₹39.70,₹86.00,43.60%,-33.71%,₹57.56,₹53.33,₹53.04,1.84%,-2.31%,1.23%,28.46%,10.40%,9.82%,-14.91%,35.74%,"1,107","2,830","48,942","20,716","15,714",-94.66%,-86.34%,136.25%,-92.96%,-81.99%,211.47%,31.84%,0.1,₹56.66,38.78,1.47,0.62,137.10%
OSWALSEEDS,ShreeOswal Seeds and Chemicals Ltd,2017,₹129 Cr,Micro Cap,Food & Tobacco,₹14.08,1.37%,₹11.64,₹40.80,20.96%,-65.49%,₹14.08,₹14.19,₹17.08,1.00%,0.21%,-1.61%,-7.91%,-20.18%,-46.30%,-8.57%,117.62%,"18,655","39,244","35,699","36,498","54,524",-48.89%,7.52%,-2.19%,-65.79%,-28.02%,-34.53%,-33.06%,0.5,₹13.89,36.1,0.39,-0.9,-143.33%
GOKULAGRO,Gokul Agro Resources Ltd,2014,"₹4,575 Cr",Small Cap,Food & Tobacco,₹330.60,4.52%,₹154.31,₹377.00,114.24%,-12.31%,₹302.78,₹275.98,₹285.84,5.94%,6.01%,16.09%,29.48%,0.08%,93.20%,268.44%,2266.50%,"615,416","265,047","699,051","379,068","278,751",62.35%,-30.08%,84.41%,120.78%,-4.92%,150.78%,35.99%,1.6,₹316.30,19.87,16.64,11.16,49.10%
540757,Sheetal Cool Products Ltd,2013,₹323 Cr,Micro Cap,Food & Tobacco,₹300.65,-1.44%,₹265.00,₹523.00,13.45%,-42.51%,₹309.84,₹319.17,₹322.78,-1.67%,-2.51%,-6.40%,-8.24%,-4.53%,-35.84%,-40.18%,173.52%,"3,721","1,169","1,538","1,742","2,577",113.64%,-32.88%,-11.71%,44.38%,-54.64%,-40.33%,-32.42%,2.1,₹305.05,19.05,15.78,19.2,-17.81%
524332,BCL Industries Ltd,1976,"₹1,236 Cr",Small Cap,Food & Tobacco,₹43.21,2.81%,₹33.00,₹68.83,30.94%,-37.22%,₹41.88,₹41.20,₹45.36,2.93%,3.62%,0.63%,9.23%,-6.51%,-20.32%,11.48%,953.90%,"38,112","29,490","52,363","83,301","101,464",-54.25%,-64.60%,-37.14%,-62.44%,-70.94%,-48.39%,-17.90%,0.5,₹42.03,22.71,3.3,3.3,
519471,Ambar Protein Industries Ltd,1992,₹239 Cr,Micro Cap,Food & Tobacco,₹391.95,-1.99%,₹131.10,₹432.85,198.97%,-9.45%,₹323.58,₹258.31,₹213.51,-3.95%,-0.28%,57.25%,96.71%,106.45%,166.54%,,,111,"3,531","3,493","2,055","1,472",-94.60%,71.84%,69.99%,-92.46%,139.88%,137.30%,39.59%,0.1,₹399.90,23.34,16.79,6.27,167.78%
MKPL,M K Proteins Ltd,2012,₹274 Cr,Micro Cap,Food & Tobacco,₹7.35,1.38%,₹5.40,₹12.88,36.11%,-42.93%,₹7.50,₹7.26,₹7.56,0.68%,0.14%,-12.91%,5.00%,-1.21%,-36.75%,,716.67%,"173,838","95,593","667,140","408,585","365,842",-57.45%,-76.60%,63.28%,-52.48%,-73.87%,82.36%,11.68%,0.4,₹7.25,33.36,0.22, ,
543267,Davangere Sugar Company Ltd,1970,₹334 Cr,Micro Cap,Food & Tobacco,₹3.58,1.13%,₹2.81,₹8.92,27.40%,-59.87%,₹3.47,₹3.65,₹4.90,2.58%,-0.83%,0.85%,-11.82%,-37.08%,-58.28%,,,"158,331","465,790","495,678","525,589","580,915",-69.88%,-11.38%,-5.69%,-72.74%,-19.82%,-14.67%,-9.52%,0.3,₹3.54,30.71,0.12,0.22,-45.45%
507552,Foods And Inns Ltd,1967,₹826 Cr,Small Cap,Food & Tobacco,₹109.35,0.60%,₹75.20,₹164.85,45.41%,-33.67%,₹111.70,₹102.63,₹105.45,-0.18%,-1.99%,10.88%,28.23%,-6.22%,-25.36%,83.90%,122.27%,"3,955","5,489","39,134","34,759","38,164",-88.62%,-84.21%,12.59%,-89.64%,-85.62%,2.54%,-8.92%,0.1,₹108.70,18.36,5.91,4.85,21.86%
533168,Rossell India Ltd,1994,₹278 Cr,Micro Cap,Aerospace & Defense,₹71.78,0.91%,₹53.00,₹183.80,35.43%,-60.95%,₹70.84,₹71.57,₹74.01,0.07%,-1.77%,0.70%,-7.62%,-1.02%,-56.59%,35.66%,254.82%,"2,690","4,638","6,521","6,635","10,680",-59.46%,-30.09%,-1.73%,-74.81%,-56.57%,-38.94%,-37.87%,0.4,₹71.13,10.07,7.13,3.67,94.28%
GROBTEA,Grob Tea Co Ltd,1895,₹132 Cr,Micro Cap,Food & Tobacco,"₹1,135.00",-0.09%,₹747.00,"₹1,515.15",51.94%,-25.09%,"₹1,136.84","₹1,066.48","₹1,053.16",2.00%,-0.08%,-1.70%,22.21%,-1.08%,15.10%,37.96%,199.83%,9,82,190,"1,368",863,-99.34%,-94.02%,-86.14%,-98.96%,-90.52%,-78.01%,58.58%,0.0,"₹1,136.00",13.12,86.52,24.05,259.75%
PKTEA,Peria Karamalai Tea and Produc Cmpny Ltd,1913,₹231 Cr,Micro Cap,Food & Tobacco,₹757.00,1.55%,₹380.10,"₹1,013.90",99.16%,-25.34%,₹778.63,₹781.41,₹687.87,1.07%,-3.43%,-5.08%,-1.54%,-11.94%,83.00%,160.18%,558.55%,93,507,417,"4,083","2,415",-97.72%,-87.59%,-89.78%,-96.15%,-79.02%,-82.72%,69.06%,0.0,₹745.45,970.51,0.78,19.3,-95.96%
531449,GRM Overseas Ltd,1995,"₹2,307 Cr",Small Cap,Food & Tobacco,₹394.20,1.14%,₹175.95,₹397.60,124.04%,-0.86%,₹370.66,₹333.36,₹261.45,2.94%,2.72%,8.34%,21.80%,95.39%,90.30%,2.10%,3594.47%,"27,490","31,533","36,718","34,207","36,824",-19.64%,-7.82%,7.34%,-25.35%,-14.37%,-0.29%,-7.11%,0.8,₹389.75,44.44,8.87,10.22,-13.21%
519091,Tasty Bite Eatables Ltd,1985,"₹2,847 Cr",Small Cap,Food & Tobacco,"₹11,280.00",-0.18%,"₹7,311.00","₹15,222.90",54.29%,-25.90%,"₹11,015.38","₹10,549.20","₹10,177.47",2.13%,-1.88%,6.28%,35.26%,19.14%,13.43%,-4.60%,-7.10%,106,319,405,402,366,-73.64%,-20.68%,0.71%,-71.01%,-12.77%,10.76%,9.98%,0.3,"₹11,300.60",79.54,177.78,177.78,
507598,Kovilpatti Lakshmi Roller Flour Mlls Ltd,1961,₹101 Cr,Micro Cap,Food & Tobacco,₹114.55,-2.92%,₹75.11,₹279.20,52.51%,-58.97%,₹117.17,₹114.58,₹121.63,1.24%,0.00%,-9.05%,13.57%,-9.02%,-45.36%,63.76%,190.74%,372,522,"1,140","3,136","4,507",-88.14%,-83.34%,-63.64%,-91.75%,-88.41%,-74.71%,-30.43%,0.1,₹118.00,90.2,1.27,3.86,-67.10%
530533,Terai Tea Co Ltd,1973,₹87 Cr,Nano Cap,Food & Tobacco,₹119.35,4.97%,₹101.50,₹218.80,17.59%,-45.45%,₹146.82,₹167.36,₹166.23,-0.25%,-14.41%,-31.88%,-34.73%,-33.36%,9.80%,93.12%,238.58%,"2,148","7,307","2,744","2,627","5,242",-18.23%,178.16%,4.46%,-59.02%,39.40%,-47.65%,-49.88%,0.8,₹113.70,8.61,13.86,11.93,16.18%
BALAXI,Balaxi Pharmaceuticals Ltd,1942,₹270 Cr,Micro Cap,Pharmaceuticals,₹48.87,-0.04%,₹48.53,₹129.44,0.70%,-62.25%,₹49.63,₹51.56,₹67.42,-0.33%,-2.20%,-2.20%,-24.36%,-33.23%,-55.04%,-37.94%,61.18%,"40,865","488,709","485,479","352,696","335,835",-88.41%,38.56%,37.65%,-87.83%,45.52%,44.56%,5.02%,0.1,₹48.89,10.77,4.54,7.77,-41.57%
538401,Maestrs Elctrncs & Tlcmmnctns Systms Ltd,2010,₹76 Cr,Nano Cap,Healthcare Equipment & Supplies,₹140.15,-0.57%,₹113.40,₹262.15,23.59%,-46.54%,₹138.96,₹146.13,₹161.58,-1.34%,1.12%,-3.11%,-10.73%,-33.04%,-13.99%,174.80%,150.27%,643,"5,641","4,851","5,708","5,521",-88.73%,-1.17%,-15.01%,-88.35%,2.17%,-12.14%,3.38%,0.1,₹140.95,17.65,7.94,7.94,
NURECA,Nureca Ltd,2016,₹287 Cr,Micro Cap,Healthcare Equipment & Supplies,₹257.90,-9.40%,₹203.62,₹447.50,26.66%,-42.37%,₹281.87,₹269.53,₹275.40,-10.72%,-14.40%,-6.22%,3.36%,-37.02%,-6.59%,-74.71%,,"113,439","20,330","9,664","8,456","18,047",1241.45%,140.41%,14.28%,528.58%,12.65%,-46.45%,-53.14%,13.4,₹284.65,303.02,0.85,0.56,51.79%
533212,GKB Ophthalmics Ltd,1981,₹37 Cr,Nano Cap,Healthcare Equipment & Supplies,₹77.78,2.27%,₹59.00,₹131.75,31.83%,-40.96%,₹75.43,₹74.19,₹85.29,1.28%,4.97%,1.14%,7.45%,-19.72%,-25.92%,0.75%,19.94%,278,"2,418","2,468","2,630","3,476",-89.43%,-8.08%,-6.16%,-92.00%,-30.44%,-28.98%,-24.32%,0.1,₹76.05, ,-13.98,-7.12,96.35%
542934,Chandra Bhagat Pharma Ltd,2003,₹44 Cr,Nano Cap,Pharmaceuticals,₹57.95,0.00%,₹46.15,₹85.50,25.57%,-32.22%,₹56.08,₹56.38,₹62.96,,,2.57%,-3.42%,,-17.11%,-43.74%,19.48%,0,,"3,500","7,045","10,205",-100.00%,,-50.32%,-100.00%,,-65.70%,-30.96%,0.0,₹57.95,50.83,1.14,2.03,-43.84%
SASTASUNDR,Sastasundar Ventures Ltd,1989,₹862 Cr,Small Cap,Software & IT Services,₹293.50,1.00%,₹205.00,₹381.70,43.17%,-23.11%,₹290.98,₹277.11,₹283.45,6.80%,5.92%,4.65%,9.66%,0.15%,-11.53%,-1.03%,273.89%,"12,105","17,401","41,367","22,429","28,372",-46.03%,-22.42%,84.44%,-57.33%,-38.67%,45.80%,-20.95%,0.5,₹290.60, ,-28.66,12.18,-335.30%
543520,Global Longlife Hospital and Resarch Ltd,2012,₹26 Cr,Nano Cap,Healthcare Providers & Services,₹24.94,0.00%,₹18.30,₹46.44,36.28%,-46.30%,₹24.78,₹27.13,₹28.30,4.97%,-0.24%,-9.31%,18.93%,-20.06%,-20.83%,-68.79%,,0,"1,667","4,467","6,400","20,596",-100.00%,-73.96%,-30.21%,-100.00%,-91.91%,-78.31%,-68.93%,0.0,₹24.94,131.26,0.19,-2.08,-109.13%
523696,Fortis Malar Hospitals Ltd,1989,₹133 Cr,Micro Cap,Healthcare Providers & Services,₹71.03,1.21%,₹51.01,₹98.70,39.25%,-28.03%,₹72.18,₹73.87,₹65.64,1.14%,-0.91%,-5.77%,-16.94%,21.78%,7.09%,29.92%,49.79%,"5,897","18,181","15,632","30,894","39,489",-80.91%,-41.15%,-49.40%,-85.07%,-53.96%,-60.41%,-21.77%,0.2,₹70.18,339.6,0.21,25.62,-99.18%
DABUR,Dabur India Ltd,1975,"₹94,029 Cr",Large Cap,Personal & Household Products & Services,₹529.50,0.47%,₹433.30,₹672.00,22.20%,-21.21%,₹494.47,₹485.14,₹506.20,0.63%,1.41%,12.25%,10.47%,2.72%,-17.39%,-3.74%,7.90%,"1,082,294","2,578,215","2,713,771","2,461,998","2,422,227",-56.04%,4.72%,10.23%,-55.32%,6.44%,12.04%,1.64%,0.4,₹527.00,53.16,9.95,10.59,-6.04%
524703,Sandu Pharmaceuticals Ltd,1985,₹48 Cr,Nano Cap,Pharmaceuticals,₹51.00,1.15%,₹43.75,₹69.50,16.57%,-26.62%,₹50.15,₹51.81,₹53.49,2.72%,1.29%,-0.06%,0.24%,-4.66%,-19.76%,-21.36%,185.71%,"12,007","1,051","2,529","4,363","5,080",175.22%,-75.92%,-42.03%,136.35%,-79.32%,-50.21%,-14.12%,2.8,₹50.42,31.88,1.6,1.57,1.91%
532926,Jyothy Labs Ltd,1992,"₹13,060 Cr",Mid Cap,Personal & Household Products & Services,₹347.65,-0.63%,₹268.05,₹595.00,29.70%,-41.57%,₹341.96,₹343.53,₹383.75,-1.79%,-2.66%,4.38%,-7.48%,-10.57%,-29.24%,105.35%,187.55%,"6,350","26,321","41,425","36,947","43,726",-82.81%,-28.76%,12.12%,-85.48%,-39.80%,-5.26%,-15.51%,0.2,₹349.85,34.45,10.09,10.22,-1.27%
531412,Radix Industries (India) Ltd,1993,₹239 Cr,Micro Cap,Personal & Household Products & Services,₹158.00,-0.06%,₹125.55,₹212.00,25.85%,-25.47%,₹177.16,₹179.24,₹173.39,2.56%,-7.63%,-14.15%,-13.78%,-9.82%,-0.06%,228.82%,154.43%,0,"1,126",355,176,128,-100.00%,541.64%,102.32%,-100.00%,776.67%,176.43%,36.63%,0.0,₹158.10,90.29,1.75,1.54,13.64%
GODREJCP,Godrej Consumer Products Limited,2000,"₹131,792 Cr",Large Cap,Personal & Household Products & Services,"₹1,264.30",-0.46%,₹979.50,"₹1,541.85",29.08%,-18.00%,"₹1,215.23","₹1,234.29","₹1,182.64",-0.18%,-2.28%,6.42%,2.02%,12.01%,-12.97%,47.17%,80.47%,"380,304","1,064,250","1,593,216","1,218,006","1,329,315",-68.78%,-12.62%,30.81%,-71.39%,-19.94%,19.85%,-8.37%,0.3,"₹1,270.10",69.8,18.11,-4.2,-531.19%
500830,Colgate-Palmolive (India) Ltd,1937,"₹64,582 Cr",Large Cap,Personal & Household Products & Services,"₹2,387.00",-0.71%,"₹2,324.00","₹3,893.00",2.71%,-38.68%,"₹2,413.98","₹2,476.09","₹2,670.47",0.27%,-2.08%,0.05%,-7.13%,-10.52%,-23.62%,53.67%,67.35%,"10,276","19,787","16,716","15,337","13,907",-33.00%,29.01%,8.99%,-26.11%,42.28%,20.20%,10.28%,0.7,"₹2,404.05",45.21,52.83,51.99,1.62%
524136,Pee Cee Cosma Sope Ltd,1986,₹123 Cr,Micro Cap,Personal & Household Products & Services,₹452.00,-0.08%,₹404.40,₹978.60,11.77%,-53.81%,₹471.68,₹497.13,₹600.60,-0.72%,0.52%,-4.16%,-23.12%,-24.50%,-2.79%,309.23%,527.78%,"1,388","2,764","1,796","2,238","1,703",-37.98%,23.51%,-19.74%,-18.48%,62.35%,5.49%,31.44%,0.6,₹452.35,12.42,36.4,43,-15.35%
530843,Cupid Ltd,1993,"₹3,188 Cr",Small Cap,Personal & Household Products & Services,₹136.15,2.02%,₹50.00,₹138.00,172.30%,-1.34%,₹106.52,₹101.61,₹81.50,7.80%,26.12%,46.16%,82.04%,95.56%,55.23%,495.84%,545.26%,"688,377","516,148","191,146","175,212","153,778",292.88%,194.59%,9.09%,347.64%,235.64%,24.30%,13.94%,3.9,₹133.45,90.23,1.51,1.32,14.39%
507970,Paramount Cosmetics (India) Ltd,1985,₹19 Cr,Nano Cap,Personal & Household Products & Services,₹41.50,-2.28%,₹34.00,₹66.00,22.06%,-37.12%,₹39.48,₹38.79,₹44.29,-7.20%,6.36%,5.76%,1.10%,-11.87%,-2.63%,1.22%,,275,"5,427","1,621","1,435","1,191",-80.84%,278.16%,12.98%,-76.91%,355.61%,36.11%,20.48%,0.2,₹42.47,691.67,0.06,-1.2,-105.00%
500690,Gujarat State Fertilizers & Chemicls Ltd,1962,"₹8,056 Cr",Mid Cap,Chemicals,₹204.55,-0.02%,₹156.50,₹260.45,30.70%,-21.46%,₹202.59,₹202.64,₹198.47,1.72%,-0.92%,0.57%,5.69%,7.13%,-18.91%,45.65%,257.57%,"15,054","37,303","53,439","82,965","88,564",-81.86%,-55.04%,-35.59%,-83.00%,-57.88%,-39.66%,-6.32%,0.2,₹204.60,13.76,14.83,13.54,9.53%
LXCHEM,Laxmi Organic Industries Ltd,1989,"₹5,343 Cr",Mid Cap,Chemicals,₹202.50,3.22%,₹160.20,₹325.50,26.40%,-37.79%,₹195.60,₹196.07,₹215.67,5.33%,4.45%,2.14%,16.77%,-6.10%,-23.86%,-29.03%,,"858,181","277,924","454,604","798,873","761,655",7.42%,-65.21%,-43.09%,12.67%,-63.51%,-40.31%,4.89%,1.1,₹196.19,49.47,4.1,4.22,-2.84%
DALBHARAT,Dalmia Bharat Ltd,2013,"₹40,805 Cr",Large Cap,Construction Materials,"₹2,157.50",-1.14%,"₹1,601.00","₹2,245.00",34.76%,-3.90%,"₹2,147.67","₹2,097.74","₹1,886.87",-0.07%,-0.84%,2.95%,16.52%,24.21%,12.61%,44.76%,205.14%,"204,620","221,626","307,524","386,095","368,316",-47.00%,-42.60%,-20.35%,-44.44%,-39.83%,-16.51%,4.83%,0.5,"₹2,182.30",59.23,36.42,44.63,-18.40%
506767,Alkyl Amines Chemicals Ltd,1979,"₹11,418 Cr",Mid Cap,Chemicals,"₹2,302.70",0.25%,"₹1,509.20","₹2,497.95",52.58%,-7.82%,"₹2,250.52","₹2,018.63","₹1,889.08",2.27%,-1.15%,15.44%,21.75%,31.47%,11.60%,-12.32%,149.97%,"1,426","5,086","11,762","6,674","6,077",-78.63%,-23.80%,76.23%,-76.54%,-16.31%,93.54%,9.82%,0.2,"₹2,297.00",63.18,36.4,28.91,25.91%
INDIGOPNTS,Indigo Paints Ltd,2020,"₹5,716 Cr",Mid Cap,Chemicals,"₹1,200.00",-0.05%,₹910.00,"₹1,720.30",31.87%,-30.24%,"₹1,175.45","₹1,096.94","₹1,221.54",0.06%,0.07%,11.71%,18.06%,-2.11%,-19.57%,-14.97%,,"11,233","28,586","65,503","90,775","91,161",-87.63%,-68.51%,-27.84%,-87.68%,-68.64%,-28.15%,-0.42%,0.1,"₹1,200.60",40.47,29.68,29.86,-0.60%
ARVEE,Arvee Laboratories (India) Ltd,2012,₹215 Cr,Micro Cap,Chemicals,₹188.30,-1.18%,₹126.54,₹235.79,48.81%,-20.14%,₹180.53,₹172.22,₹163.26,-0.02%,-2.31%,8.31%,22.35%,21.65%,1.24%,120.62%,,88,779,"4,456","2,620","1,619",-96.64%,-70.27%,70.06%,-94.57%,-51.89%,175.17%,61.81%,0.0,₹190.54,96.56,1.95,1.37,42.34%
SHREEPUSHK,Shree Pushkar Chemicals & Fertilisrs Ltd,1993,"₹1,138 Cr",Small Cap,Chemicals,₹358.95,0.25%,₹211.81,₹384.80,69.47%,-6.72%,₹332.88,₹311.67,₹294.72,1.11%,2.92%,12.17%,43.72%,21.04%,52.68%,42.78%,288.68%,"46,156","110,700","145,024","121,623","123,271",-62.05%,-8.98%,19.24%,-62.56%,-10.20%,17.65%,-1.34%,0.4,₹358.05,19.67,18.22,13.24,37.61%
540395,Chemcrux Enterprises Ltd,1996,₹193 Cr,Micro Cap,Pharmaceuticals,₹129.50,0.08%,₹100.20,₹251.20,29.24%,-48.45%,₹132.34,₹136.99,₹156.06,-0.73%,-0.65%,-5.61%,-21.63%,-13.95%,-45.05%,-51.41%,184.18%,"5,195","7,470","4,684","4,426","9,482",17.37%,68.76%,5.83%,-45.21%,-21.22%,-50.60%,-53.32%,1.2,₹129.40,49.05,2.64,4.98,-46.99%
533286,Moil Ltd,1962,"₹7,530 Cr",Mid Cap,Metals & Mining,₹374.30,-0.01%,₹280.60,₹554.55,33.39%,-32.50%,₹375.86,₹371.03,₹339.97,2.28%,1.01%,-1.69%,15.63%,6.55%,-29.09%,154.71%,145.44%,"6,386","26,792","30,973","56,526","63,627",-88.70%,-52.60%,-45.21%,-89.96%,-57.89%,-51.32%,-11.16%,0.1,₹374.35,19.94,18.76,17.65,6.29%
BHARATRAS,Bharat Rasayan Ltd,1989,"₹4,772 Cr",Small Cap,Chemicals,"₹11,525.00",0.84%,"₹8,798.50","₹14,284.50",30.99%,-19.32%,"₹10,863.50","₹9,975.63","₹10,357.34",2.02%,1.02%,14.21%,14.88%,15.02%,4.79%,-8.33%,24.88%,"2,314","2,979","12,299","7,100","5,101",-67.41%,-58.04%,73.21%,-54.64%,-41.60%,141.08%,39.18%,0.3,"₹11,429.00",33.99,339.14,316.59,7.12%
517449,Magna Electro Castings Ltd,1990,₹543 Cr,Small Cap,Metals & Mining,"₹1,317.00",4.23%,₹444.00,"₹1,375.00",196.62%,-4.22%,"₹1,218.39","₹1,060.38",₹982.03,2.62%,-1.94%,21.67%,45.34%,22.62%,175.26%,649.57%,1029.50%,585,"2,153","3,200","2,686","2,348",-78.22%,-19.83%,19.15%,-75.09%,-8.31%,36.27%,14.37%,0.2,"₹1,263.50",24.11,54.62,42.78,27.68%
GREENPANEL,Greenpanel Industries Ltd,2017,"₹3,463 Cr",Small Cap,Paper & Forest Products,₹294.50,1.22%,₹202.81,₹427.00,45.21%,-31.03%,₹275.61,₹264.22,₹305.74,2.95%,1.64%,8.23%,25.46%,-13.31%,-9.52%,-38.94%,662.95%,"78,644","101,026","132,529","239,157","204,408",-67.12%,-57.76%,-44.58%,-61.53%,-50.58%,-35.16%,17.00%,0.3,₹290.95,50.17,5.88,11.64,-49.48%
